State,agi_stub,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
KY,4,458380,197970,166820,80940,272450,947250,322930,16488577,458380,16662885,400750,13211698,107220,103487,50810,114805,45550,79697,67150,35845,53090,391595,41980,69112,35330,310843,98270,1657725,17440,43990,249379,80360,462705,12800,73332,99080,174307,10090,2391,410,2637,8480,38577,6660,23004,42650,39139,3240,7389,650,1399,102990,1400668,84640,211601,15760,13559,85060,121734,102550,373930,76100,404057,73250,180473,441700,8393733,439110,1019651,60,158,190220,162263,8180,426,16930,8527,33020,33135,64580,11468,114660,105953,7200,2047,40120,69047,450020,1960867,106870,201566,88630,172579,85500,133354,22980,19611,359290,857388,377880,940159,51710,69156,399320,1080074
KY,5,252900,65760,161480,21270,159870,602920,188650,15567568,252900,15721416,224450,12106659,91310,98112,46640,134999,42260,97443,84400,55200,38260,304556,37570,95783,27680,341177,71210,1623323,14410,24260,136414,52270,705203,13170,122040,73250,153848,10610,2639,530,4686,6260,31480,5850,24311,31130,28528,2930,6171,720,1687,110490,1775572,99010,389822,10300,10839,98930,160222,110310,593761,90500,538436,86790,251449,252060,9978974,251440,1367977,310,520,116280,172634,9280,845,15270,7527,24510,30097,16870,2575,81950,127310,7850,2595,28380,56475,250180,1753541,130,4,100,3,10250,13283,17130,15258,240800,1195345,243970,1268080,49740,97351,197680,568867
KY,6,155110,20090,127420,6190,97880,416070,133560,13388306,155110,13514801,140030,10356559,71040,79346,38470,128246,35220,96523,78200,58068,26380,251462,30290,108516,20230,336027,48870,1380155,9810,12870,70464,31730,554168,11510,156713,51490,126495,9820,2630,620,6288,4500,25759,4400,19639,20880,21248,1460,3080,750,2342,97740,1802652,91340,495323,5870,7686,91250,168122,97670,704971,84440,554934,81950,271122,154950,9344845,154700,1335755,460,817,77830,133582,8550,1045,14290,7492,18980,24371,0,0,56980,95959,6100,2389,19800,45629,153910,1584810,0,0,0,0,880,1298,13210,12278,153640,1202173,154070,1263106,33970,89066,116960,396595
KY,7,157980,13370,140180,3560,99260,451930,153830,20648859,157980,20897858,144050,15531749,93790,138951,60280,313649,56070,248359,103430,99332,30950,548559,48500,350294,23240,598663,50520,1851974,10040,8710,49465,28290,560029,22650,666197,61140,248998,11200,2933,2360,35067,8110,57177,5040,26678,18280,17863,5350,11369,1680,7967,132980,3152935,127780,1055625,4860,8139,126680,312746,132940,1436193,113790,871076,120050,542499,157860,15482206,157690,2651898,3910,9140,78640,110456,16350,4073,16760,8795,19080,27035,0,0,42090,58777,7530,4193,25030,92773,156810,2873782,0,0,0,0,230,353,17350,16775,157350,2541443,157520,2661051,52160,244182,98730,411301
KY,8,31910,2830,28240,670,24720,94000,33860,9122653,31910,9329234,28130,5661006,26020,93465,20560,308503,19700,261258,14940,28344,8930,498896,19180,485893,5630,256977,7900,377652,2570,760,5135,5660,130111,13230,1269484,13980,206580,970,231,2370,66091,5370,49447,810,7363,0,0,0,0,1380,16826,30890,1347617,30210,540611,640,1543,29020,126896,30880,687598,23300,266420,28950,278094,31880,7406597,31890,1799501,22260,131100,12870,18308,8730,8445,2430,1303,0,0,0,0,20,21,1320,1643,9250,66105,31530,1762611,0,0,0,0,0,0,0,0,31870,1781193,31890,1855664,16130,252781,11310,91653
KY,9,5240,550,4570,100,4740,15500,5700,3519083,5240,3595821,4470,1698753,4890,52110,4200,173800,4090,152052,1590,8299,1790,189715,4270,364596,1000,75487,1010,54018,550,40,296,940,24202,3520,837892,3170,76738,60,15,620,22980,1450,15759,170,1676,0,0,0,0,520,13412,5180,455620,5090,208687,90,266,4880,34906,5180,249871,3340,53086,4970,109962,5230,3002425,5240,858642,4000,47974,2930,9338,2360,4453,230,136,0,0,0,0,0,0,170,733,2150,21293,5180,811210,0,0,0,0,0,0,0,0,5240,849304,5240,871746,2750,132413,1230,27556
KY,10,2360,280,2000,40,2240,6720,2360,6402080,2360,6481014,1970,1521147,2300,130575,2100,860237,2060,784275,1140,23464,880,137577,2170,1845013,530,105645,450,40772,330,10,48,520,13614,1880,1638018,1530,78934,20,4,220,8465,740,7800,70,709,0,0,0,0,460,47845,2330,718313,2280,309296,50,111,2230,29019,2330,341307,1200,23059,2260,264408,2360,5660528,2360,1484215,760,35984,1670,37711,1420,14194,50,28,0,0,0,0,0,0,70,376,980,12714,2340,1443927,0,0,0,0,0,0,0,0,2360,1446503,2360,1462703,1070,206317,420,35790
LA,0,2011770,858520,671500,455180,1143820,4063190,1491880,110334415,2007080,111832372,1708030,77876879,542190,1119827,285140,2670932,258500,2211472,277610,396909,366970,4099329,227090,4978446,141610,2342539,344590,7135318,29890,89420,355637,202860,2302284,116160,9016941,492720,1700701,58820,14911,10940,266245,51220,333774,29370,136378,118600,115944,25180,61664,6680,169988,482860,12338289,392490,2060075,81350,163206,352680,723887,479300,3047389,347360,2834998,375510,2141117,1460040,77510084,1451760,14928263,37320,204482,606130,815037,67690,112524,98240,52710,120820,116638,97140,16748,344990,400908,24590,23084,274510,718360,1919970,18958872,541930,1422469,491390,1273294,367480,456523,133590,117539,1268440,14113345,1416220,14923098,317240,1725487,1603370,4923288
LA,1,26000,15430,8400,1430,18060,39780,7690,-3235999,21310,-3411308,7210,272731,9730,70135,6560,106515,5930,80451,1200,14633,10660,-327331,8290,218487,1710,28030,3010,40784,1950,490,1891,50,276,5730,-661205,6730,27440,140,34,60,1198,1680,9043,190,952,910,1104,1080,3765,50,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5269,130,4883,110,1223,0,0,0,0,10,12,10,10,40,46,0,0,4050,9920,12650,104861,2970,3558,1970,2313,1440,2193,1780,1649,110,4129,4730,15485,2570,6872,10540,55605
LA,2,315590,237890,22270,53020,162340,356750,107010,1779767,315590,1837335,246490,1409351,37300,23392,20790,26688,18160,15180,3120,1480,56530,229607,16340,-905,8430,33201,21930,104738,1460,11220,35817,510,2139,3980,-10899,59150,57568,730,166,70,347,3000,10801,580,1860,4710,4195,5200,15245,120,58,8910,131090,3130,3596,4430,4147,4550,6808,8230,18845,4220,30582,4700,7686,35260,59232,33450,6169,30,127,2060,160,840,24,10,3,650,68,170,6,40,3,10,2,48620,36311,280280,365480,136530,202447,124850,177541,52890,36950,19690,17499,32410,6009,83480,43529,24270,9510,265070,331525
LA,3,550680,260430,70300,213970,304760,1067820,466570,9295149,550680,9431953,456900,7482994,67620,60425,31060,77609,27270,51322,11610,5378,102130,634116,21620,13547,22890,151282,71400,757768,3300,35020,151622,23390,38558,7350,8805,109580,136804,4500,1059,210,1196,5440,22227,2600,7417,18580,16356,4500,11481,190,220,33240,499560,17430,14548,13360,13691,15690,20044,32160,61243,15300,101093,21560,60249,322610,1931666,318900,204269,140,518,114860,39732,2950,129,12110,3963,29700,15789,32270,5508,42810,13657,1120,305,80100,113502,525910,1935018,282490,999315,265540,910721,213540,283938,40110,36192,235380,164538,306390,282369,40540,36347,496750,1689705
LA,4,467240,209510,120090,128130,249180,931270,345270,16821724,467240,17008266,411600,14026248,102370,93735,45870,120610,40660,80625,43090,21118,64650,332419,33190,49143,30650,283855,84860,1465931,5100,20760,79955,66070,377652,12990,73848,99410,186542,15980,3896,530,4134,7970,37216,6950,24699,36820,37128,4030,9515,410,718,96470,1557633,70280,90800,23380,35203,53900,62020,95380,209837,57030,361352,69010,234462,451920,8698588,449810,1069635,120,588,196650,181507,8320,573,27390,15921,36930,36039,54190,9540,123280,115789,5420,2470,40400,80120,457300,1980900,119860,217146,98970,182717,88590,119425,28130,24450,363360,888138,380670,978013,65170,98623,394970,1086540
LA,5,246830,80630,124410,37580,144220,553780,182710,15166660,246830,15328467,219260,12124938,88540,93014,41070,130924,36850,89924,51860,35106,41780,336908,30950,74518,24650,325416,58170,1339232,4680,10500,40707,44140,580394,13770,129818,68010,161803,10800,2719,690,7153,6580,34249,5660,24128,24640,23506,3220,6958,450,1160,90650,2504137,73110,154452,16270,32883,62470,82516,90240,287046,65500,450516,67660,264570,245470,9874600,245020,1396913,820,1271,104230,156332,9230,1330,16180,8741,19790,23285,10500,1683,75670,115765,5230,3171,27920,66466,243200,1777470,90,3,60,2,9600,12135,15080,13046,235040,1240585,237860,1318946,53600,124349,187610,562490
LA,6,153510,27620,112350,11890,92650,397990,132230,13284560,153510,13419306,139420,10572955,71020,77983,35220,119436,31980,83606,46790,39133,29630,311114,26760,91003,18420,324493,40070,1065466,3900,5840,23385,27560,469818,12680,185837,47930,134746,10160,2754,800,8446,4760,28039,4710,21638,15260,16320,1570,3355,540,1844,71410,1451673,60760,181857,10060,26194,56220,86235,71230,304211,57640,441289,56060,245564,153150,9418365,152950,1397488,1490,2878,72630,124214,8530,1928,15070,8579,14990,17449,0,0,54660,89709,4350,3291,20490,57818,151860,1658566,0,0,0,0,1130,1498,11130,9401,151530,1273293,152100,1342907,36290,114675,112810,408937
LA,7,193400,20780,163570,7660,124230,548070,191190,25695427,193400,26016492,177700,19895936,115990,166592,66420,311064,61280,233503,91790,116453,42490,882312,53370,360579,25240,652090,51950,1693670,6380,5130,20220,30480,584712,29230,856515,72250,321064,14710,3831,2890,50437,10090,72189,6580,36750,17690,17335,5580,11345,1590,8564,128140,3014621,116630,578994,11060,39337,111200,228198,128030,863249,108970,954338,107500,548556,193170,19861193,193040,3530067,5770,14844,90060,143874,19650,21840,23020,13034,18740,23997,0,0,48490,65921,6700,7740,32110,137167,191380,3802692,0,0,0,0,290,384,17670,15303,192360,3386193,192680,3551187,66480,357848,117690,529216
LA,8,45710,4730,39350,1200,36510,130870,45890,13101968,45710,13445409,39030,7444775,37380,153319,27680,353078,26250,284140,21960,62313,14370,1063667,25850,593724,7450,338057,10960,525024,2240,420,1880,8220,185682,20300,2110701,21200,343442,1660,416,3960,122741,8040,79198,1530,13673,0,0,0,0,1700,20320,41500,1529165,39080,444769,2340,9946,37370,144360,41490,605499,31350,364690,37160,323859,45650,11033134,45650,2663078,23670,108931,18010,71481,12200,50007,3880,2113,0,0,0,0,10,16,1460,3770,14800,130461,44750,2624330,0,0,0,0,0,0,0,0,45470,2591597,45520,2734628,22550,411200,15480,145919
LA,9,8270,970,6970,200,7570,24020,8800,5627340,8270,5766017,6730,2230060,7800,89644,6520,232681,6290,192965,3630,27021,3040,333938,6660,538313,1410,96839,1460,74654,530,30,118,1520,38627,6200,1735835,5320,138678,100,25,1220,49087,2360,26172,350,3279,0,0,0,0,780,22746,8080,598648,7770,200310,300,1196,7290,49372,8080,257472,5060,86573,7600,141372,8260,4934062,8260,1401862,4280,41511,4520,26918,3470,13029,450,276,0,0,0,0,0,0,200,1214,3870,45204,8130,1378071,0,0,0,0,0,0,0,0,8250,1374944,8260,1423651,3900,200332,1710,44724
LA,10,4550,550,3790,110,4320,12840,4540,12797820,4550,12990435,3700,2416892,4430,291589,3960,1192326,3850,1099755,2570,74274,1720,302580,4080,3040037,780,109276,790,68051,350,10,43,920,24427,3930,4587687,3140,192615,40,10,510,21507,1310,14640,210,1983,0,0,0,0,840,114229,4470,1051760,4310,390749,160,608,4010,44335,4470,439988,2290,44567,4270,314799,4540,11699243,4540,3253514,880,28929,3010,69596,2490,23664,130,82,0,0,0,0,0,0,90,1122,2160,41391,4500,3331485,0,0,0,0,0,0,0,0,4540,3183918,4540,3232383,1880,365731,730,68627
ME,0,631380,306030,254360,60900,304790,1152530,310000,32436809,629880,33011379,524240,22779316,216570,325984,126250,835579,114820,651084,107800,109802,108390,1331291,97260,1482746,68000,967161,125600,2519295,4690,49840,264317,85520,924630,36940,1469123,178980,574569,17860,4450,4120,67589,20580,126392,16940,74088,62060,61395,6960,16750,2420,25665,188670,4180384,171920,1144462,14070,8857,175820,674513,188050,1904369,149930,1135599,141920,424979,489080,21574560,484070,3729510,13410,101102,189800,224362,33030,26320,26420,13861,38660,43183,37670,6907,90000,111311,15220,6309,84620,196973,596170,4563418,105710,205791,87950,178117,60200,71288,34810,32592,443230,3505153,477900,3731007,105700,418832,491460,1137818
ME,1,9430,5720,3030,380,6590,13680,1840,-408590,7930,-400323,2550,54068,3610,14276,2620,10958,2380,7717,350,677,4060,-43476,3300,20041,820,9084,1070,9545,410,200,1225,10,119,1700,-93805,2390,8267,40,11,10,130,620,2881,70,277,350,392,340,1220,30,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,10,72,20,35,0,0,0,0,0,0,0,0,0,0,0,0,1440,2071,4160,11280,1200,1042,720,677,340,439,470,448,10,37,1630,2737,990,1137,3350,8956
ME,2,100980,82750,9180,7910,38150,94720,19930,522331,100980,541997,77970,402221,18090,9609,10240,15208,9070,9150,1350,835,14680,55862,7920,-1446,5030,18725,8730,38177,440,4520,15551,200,736,1420,-2696,16650,19666,160,31,50,206,1420,5007,290,828,2600,2273,1500,4573,50,111,3980,60073,1270,1784,2090,634,3040,10177,3840,13321,2140,14031,2080,1984,12840,21092,12040,2079,10,24,680,38,400,16,0,0,160,16,40,2,10,6,10,16,12400,8452,88120,73389,32160,32282,27300,28260,8530,5063,3730,3166,11780,2041,24750,10965,8900,3649,81820,65700
ME,3,146880,94290,27570,22120,62330,225410,57760,2537783,146880,2590277,115700,1842757,32130,28046,17010,39335,15070,24947,5420,3183,21760,188808,11860,9622,12830,80000,25580,271745,790,16980,93273,9930,15397,3040,5574,32450,52494,940,202,170,883,2860,12289,1730,5512,11130,10083,1050,2552,100,155,12180,180227,6740,7755,4490,1811,10060,31865,11940,44513,7420,45525,7300,10466,106960,714618,104920,75438,10,14,29090,9796,1760,86,1960,719,7850,4363,11000,1745,7540,2671,740,133,18340,27714,136370,349815,43630,120688,37260,107773,28000,34824,7190,5997,88430,65643,100400,94794,15630,15449,125290,268974
ME,4,158760,81540,52940,20430,73740,287700,76330,5726403,158760,5823070,136760,4436064,46940,42154,24700,69170,22090,46137,23070,16198,24160,244829,17550,31935,16040,137397,31860,546732,1040,14860,80381,29630,162969,5840,32368,44410,96667,4000,928,410,3241,4150,20377,4580,17114,19140,18807,990,2154,240,489,36090,515143,31340,61146,4160,2595,32530,91478,35960,164520,27760,168167,22640,35152,154560,3088581,153150,377209,20,39,58190,46924,5440,449,6130,3209,9920,9714,20590,4132,29680,28040,3630,946,18430,38110,154750,633030,28700,51778,22650,41406,20340,27242,6930,6158,132540,330285,139300,372914,23280,35673,132170,291324
ME,5,91460,26450,57400,6460,49300,204030,55210,5623870,91460,5710685,80690,4261785,39350,39861,21830,77377,19770,53696,26860,21854,17080,193980,15700,48493,12290,145054,23780,547167,790,7210,39723,20120,257798,5720,51381,31840,86815,4380,1091,550,4525,3160,18256,4270,18666,12920,12567,950,1896,340,944,39780,661034,37820,120690,1710,1606,37450,114813,39730,249640,32620,221668,28640,52118,91070,3637729,90650,496169,70,108,39740,54224,5990,763,6210,3315,7850,10035,6050,1028,24040,36804,3880,1250,12630,30073,90190,617801,30,1,20,1,2690,3312,5740,5545,87700,441945,88790,477111,20030,42026,68930,177121
ME,6,54820,7950,44570,1920,30490,139200,39830,4725591,54820,4792028,49150,3587643,28800,34767,16910,75625,15460,55283,21000,18841,10820,141938,12480,57419,8590,145590,15620,420526,520,3560,18975,11880,202470,4720,62388,20940,66437,3740,987,520,5518,2130,13446,2800,13094,8570,9470,460,953,280,799,34790,663958,33920,156358,750,795,33160,113897,34770,285444,29550,221147,27120,56759,54700,3300721,54470,467882,190,331,26650,42178,5140,833,5350,3014,6420,8896,0,0,16530,27280,2960,938,7860,21947,54230,550222,0,0,0,0,250,333,4710,4818,54110,425708,54280,452021,12330,34748,40670,127651
ME,7,54940,5740,47610,1350,32790,148740,46230,7195324,54940,7315928,49340,5242016,35430,59590,23330,173603,21760,133401,25330,28083,11900,266831,19060,188173,9570,256429,15730,535307,520,2270,13641,10780,216214,8490,246496,23750,120604,4180,1099,1260,19609,3650,28116,2790,14982,7350,7803,1670,3402,650,2622,47960,1176962,47170,373935,660,990,46250,201287,47940,601333,40240,334863,41230,114219,54860,5372249,54740,914248,2200,5199,28320,39632,8860,3665,5760,3108,6460,10158,0,0,12180,16506,3350,1649,9380,39074,54400,995082,0,0,0,0,60,75,6030,6460,54590,874616,54690,922252,17800,88009,34220,143719
ME,8,11550,1250,9940,280,9030,32090,10620,3291876,11550,3370575,10000,1995201,9740,40315,7470,149820,7120,123798,3720,9218,3230,174332,7190,254704,2270,109589,2740,124703,140,230,1436,2380,54684,4290,375252,5110,78699,390,94,910,24542,1920,18725,320,2896,0,0,0,0,420,4779,11350,525169,11150,215597,170,390,10900,78009,11340,302344,8660,104988,10500,71333,11530,2643065,11520,642784,9060,60068,5390,13330,3960,7976,890,437,0,0,0,0,10,4,580,951,3240,21182,11410,627986,0,0,0,0,0,0,0,0,11510,629455,11510,653649,5480,85616,4420,36637
ME,9,1770,220,1490,40,1610,4890,1630,1187682,1770,1211891,1480,550315,1680,17783,1450,81255,1420,69746,380,2501,510,58704,1480,187824,380,24044,340,17975,30,20,111,390,9433,1130,218995,960,24209,20,5,180,6524,430,4716,60,535,0,0,0,0,160,3944,1750,166157,1730,80239,10,17,1680,19318,1750,101779,1150,18245,1660,28638,1770,1001571,1770,280362,1500,22515,1130,5133,970,2558,100,48,0,0,0,0,0,0,60,111,610,5166,1760,265022,0,0,0,0,0,0,0,0,1770,275229,1770,280758,890,37960,440,8495
ME,10,800,130,640,20,760,2070,640,2034538,800,2055250,620,407246,790,39584,710,143228,690,127208,340,8413,220,49482,740,685981,190,41250,160,7417,10,0,0,190,4809,580,573170,490,20712,10,2,70,2411,230,2577,20,183,0,0,0,0,160,11577,790,231661,780,126958,10,21,760,13670,790,141474,410,6966,760,54310,800,1794933,800,473267,340,12731,600,13072,530,9975,20,11,0,0,0,0,0,0,20,315,280,3185,790,439791,0,0,0,0,0,0,0,0,790,460195,790,463806,380,74564,150,9243
MD,0,2860930,1360700,968170,452190,1477720,5499810,1842400,204384291,2853960,207123357,2401750,149275313,1137750,1775547,595990,4387026,546320,3352660,893920,1401071,490930,6181856,462890,7877256,248070,4296090,566900,15718175,11690,172950,1125032,339050,4565808,149680,11063816,719640,2739063,80580,20056,26200,629678,67870,471857,50590,215065,197780,206105,54150,121515,7490,141170,1339000,38060236,1251460,10919941,68200,62337,1091240,4526956,1333300,15678900,983000,10854382,1126250,5271380,2283910,141436923,2269640,27967202,133530,916794,905750,1147077,161680,183828,171320,100812,218920,236582,100120,16050,432180,507244,57360,33469,359510,1014127,2712450,32859493,425080,930605,371320,805977,324170,414938,197280,178934,2059010,26820606,2222620,27987397,543840,2422498,2182230,6279885
MD,1,32030,21200,7850,1610,20410,43570,8410,-2539187,25050,-2499791,9030,297890,11930,62899,9600,56428,8840,37392,1810,7643,10690,-179671,11980,146139,2090,44435,2950,44107,990,720,4529,40,253,5750,-625824,8020,39397,160,39,90,2048,1950,11649,200,853,1260,1593,1810,6449,70,1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2882,120,2789,140,617,0,8,0,0,20,33,10,14,40,43,0,34,4380,9588,14460,73181,3410,3555,2320,2395,1500,2298,2080,2001,120,2693,5300,14487,2950,5302,12090,53414
MD,2,393020,327810,20320,38500,185790,359550,82140,2020407,393020,2097133,287490,1558577,62610,30007,39380,48878,35670,31104,7670,5745,77510,290376,30270,-5522,12260,45199,28110,130172,720,15850,55861,940,4301,4140,-8912,81690,76726,800,169,140,506,3860,13441,960,2774,6810,6673,7810,22813,110,134,20290,308740,8060,11484,8340,3631,12680,41234,18940,57370,10030,84529,11670,15773,53460,89281,48380,8932,30,78,3720,277,2350,85,10,1,960,157,150,10,40,6,10,2,66950,44318,318810,297825,112290,132836,97950,112991,39110,26816,19130,16523,46980,8655,115830,54603,53810,21793,296570,264549
