st,naics,lfo,rcptot_size,estab_f,estab,rcptot_n_f,rcptot_f,rcptot
0,0,-,1,,22491080,G,,989628512
0,0,-,111,,5492587,G,,0
0,0,-,118,,3795785,G,,0
0,0,-,119,,5689588,G,,0
0,0,-,121,,3029809,G,,0
0,0,-,122,,2151075,G,,0
0,0,-,123,,1609507,G,,0
0,0,-,125,,484479,G,,0
0,0,-,131,,209415,G,,0
0,0,-,133,,26744,G,,0
0,0,-,141,,1723,G,,0
0,0,-,1411,,368,G,,0
0,0,C,1,,1442732,G,,155282991
0,0,S,1,,19438914,G,,615425823
0,0,P,1,,1609434,G,,218919698
0,11,-,1,,237942,G,,10258802
0,11,-,111,,57308,G,,0
0,11,-,118,,39830,G,,0
0,11,-,119,,55286,G,,0
0,11,-,121,,34786,G,,0
0,11,-,122,,24791,G,,0
0,11,-,123,,18717,G,,0
0,11,-,125,,5458,G,,0
0,11,-,131,,1617,G,,0
0,11,-,133,,149,G,,0
0,11,-,141,,0,G,,0
0,11,-,1411,,0,G,,0
0,11,C,1,,11392,G,,1378983
0,11,S,1,,218604,G,,7941934
0,11,P,1,,7946,G,,937885
0,113,-,1,,45599,G,,2388350
0,113,-,111,,8001,G,,0
0,113,-,118,,6281,G,,0
0,113,-,119,,11037,G,,0
0,113,-,121,,7648,G,,0
0,113,-,122,,5760,G,,0
0,113,-,123,,5096,G,,0
0,113,-,125,,1553,G,,0
0,113,-,131,,223,G,,0
0,113,-,133,,0,G,,0
0,113,-,141,,0,G,,0
0,113,-,1411,,0,G,,0
0,113,C,1,,1989,G,,231243
0,113,S,1,,41583,G,,1888865
0,113,P,1,,2027,G,,268242
0,114,-,1,,80464,G,,3719646
0,114,-,111,,18103,G,,0
0,114,-,118,,13038,G,,0
0,114,-,119,,17996,G,,0
0,114,-,121,,12953,G,,0
0,114,-,122,,9106,G,,0
0,114,-,123,,6671,G,,0
0,114,-,125,,1778,G,,0
0,114,-,131,,752,G,,0
0,114,-,133,,67,G,,0
0,114,-,141,,0,G,,0
0,114,-,1411,,0,G,,0
0,114,C,1,,4731,G,,614750
0,114,S,1,,73519,G,,2905403
0,114,P,1,,2214,G,,199493
0,1141,-,1,,67722,G,,3358844
0,1141,-,111,,13823,G,,0
0,1141,-,118,,10645,G,,0
0,1141,-,119,,15297,G,,0
0,1141,-,121,,11404,G,,0
0,1141,-,122,,8082,G,,0
0,1141,-,123,,6069,G,,0
0,1141,-,125,,1618,G,,0
0,1141,-,131,,718,G,,0
0,1141,-,133,,66,G,,0
0,1141,-,141,,0,G,,0
0,1141,-,1411,,0,G,,0
0,1141,C,1,,3457,G,,551958
0,1141,S,1,,63140,G,,2664618
0,1141,P,1,,1125,G,,142268
0,11411,-,1,,67722,G,,3358844
0,11411,-,111,,13823,G,,0
0,11411,-,118,,10645,G,,0
0,11411,-,119,,15297,G,,0
0,11411,-,121,,11404,G,,0
0,11411,-,122,,8082,G,,0
0,11411,-,123,,6069,G,,0
0,11411,-,125,,1618,G,,0
0,11411,-,131,,718,G,,0
0,11411,-,133,,66,G,,0
0,11411,-,141,,0,G,,0
0,11411,-,1411,,0,G,,0
0,11411,C,1,,3457,G,,551958
0,11411,S,1,,63140,G,,2664618
0,11411,P,1,,1125,G,,142268
0,1142,-,1,,12742,G,,360802
0,1142,-,111,,4280,G,,0
0,1142,-,118,,2393,G,,0
0,1142,-,119,,2699,G,,0
0,1142,-,121,,1549,G,,0
0,1142,-,122,,1024,G,,0
0,1142,-,123,,602,G,,0
0,1142,-,125,,160,G,,0
0,1142,-,131,,34,G,,0
0,1142,-,133,D,0,D,D,0
0,1142,-,141,,0,G,,0
0,1142,-,1411,,0,G,,0
0,1142,C,1,,1274,G,,62792
0,1142,S,1,,10379,G,,240785
0,1142,P,1,,1089,G,,57225
0,11421,-,1,,12742,G,,360802
0,11421,-,111,,4280,G,,0
0,11421,-,118,,2393,G,,0
0,11421,-,119,,2699,G,,0
0,11421,-,121,,1549,G,,0
0,11421,-,122,,1024,G,,0
0,11421,-,123,,602,G,,0
0,11421,-,125,,160,G,,0
0,11421,-,131,,34,G,,0
0,11421,-,133,D,0,D,D,0
0,11421,-,141,,0,G,,0
0,11421,-,1411,,0,G,,0
0,11421,C,1,,1274,G,,62792
0,11421,S,1,,10379,G,,240785
0,11421,P,1,,1089,G,,57225
0,115,-,1,,111879,G,,4150806
0,115,-,111,,31204,G,,0
0,115,-,118,,20511,G,,0
0,115,-,119,,26253,G,,0
0,115,-,121,,14185,G,,0
0,115,-,122,,9925,G,,0
0,115,-,123,,6950,G,,0
0,115,-,125,,2127,G,,0
0,115,-,131,,642,G,,0
0,115,-,133,,82,G,,0
0,115,-,141,,0,G,,0
0,115,-,1411,,0,G,,0
0,115,C,1,,4672,G,,532990
0,115,S,1,,103502,G,,3147666
0,115,P,1,,3705,G,,470150
0,1151,-,1,,54836,G,,1860101
0,1151,-,111,,17303,G,,0
0,1151,-,118,,11000,G,,0
0,1151,-,119,,12779,G,,0
0,1151,-,121,,5409,G,,0
0,1151,-,122,,3733,G,,0
0,1151,-,123,,3140,G,,0
0,1151,-,125,,1174,G,,0
0,1151,-,131,,298,G,,0
0,1151,-,133,,0,G,,0
0,1151,-,141,,0,G,,0
0,1151,-,1411,,0,G,,0
0,1151,C,1,,2279,G,,321142
0,1151,S,1,,50745,G,,1268450
0,1151,P,1,,1812,G,,270509
0,11511,-,1,,54836,G,,1860101
0,11511,-,111,,17303,G,,0
0,11511,-,118,,11000,G,,0
0,11511,-,119,,12779,G,,0
0,11511,-,121,,5409,G,,0
0,11511,-,122,,3733,G,,0
0,11511,-,123,,3140,G,,0
0,11511,-,125,,1174,G,,0
0,11511,-,131,,298,G,,0
0,11511,-,133,,0,G,,0
0,11511,-,141,,0,G,,0
0,11511,-,1411,,0,G,,0
0,11511,C,1,,2279,G,,321142
0,11511,S,1,,50745,G,,1268450
0,11511,P,1,,1812,G,,270509
0,1152,-,1,,44644,G,,1802287
0,1152,-,111,,10912,G,,0
0,1152,-,118,,7444,G,,0
0,1152,-,119,,10610,G,,0
0,1152,-,121,,6994,G,,0
0,1152,-,122,,4767,G,,0
0,1152,-,123,,2820,G,,0
0,1152,-,125,,719,G,,0
0,1152,-,131,,296,G,,0
0,1152,-,133,,82,G,,0
0,1152,-,141,,0,G,,0
0,1152,-,1411,,0,G,,0
0,1152,C,1,,1618,G,,143800
0,1152,S,1,,41680,G,,1514330
0,1152,P,1,,1346,G,,144157
0,11521,-,1,,44644,G,,1802287
0,11521,-,111,,10912,G,,0
0,11521,-,118,,7444,G,,0
0,11521,-,119,,10610,G,,0
0,11521,-,121,,6994,G,,0
0,11521,-,122,,4767,G,,0
0,11521,-,123,,2820,G,,0
0,11521,-,125,,719,G,,0
0,11521,-,131,,296,G,,0
0,11521,-,133,,82,G,,0
0,11521,-,141,,0,G,,0
0,11521,-,1411,,0,G,,0
0,11521,C,1,,1618,G,,143800
0,11521,S,1,,41680,G,,1514330
0,11521,P,1,,1346,G,,144157
0,1153,-,1,,12399,G,,488418
0,1153,-,111,,2989,G,,0
0,1153,-,118,,2067,G,,0
0,1153,-,119,,2864,G,,0
0,1153,-,121,,1782,G,,0
0,1153,-,122,,1425,G,,0
0,1153,-,123,,990,G,,0
0,1153,-,125,,234,G,,0
0,1153,-,131,,48,G,,0
0,1153,-,133,,0,G,,0
0,1153,-,141,,0,G,,0
0,1153,-,1411,,0,G,,0
0,1153,C,1,,775,G,,68048
0,1153,S,1,,11077,G,,364886
0,1153,P,1,,547,G,,55484
0,11531,-,1,,12399,G,,488418
0,11531,-,111,,2989,G,,0
0,11531,-,118,,2067,G,,0
0,11531,-,119,,2864,G,,0
0,11531,-,121,,1782,G,,0
0,11531,-,122,,1425,G,,0
0,11531,-,123,,990,G,,0
0,11531,-,125,,234,G,,0
0,11531,-,131,,48,G,,0
0,11531,-,133,,0,G,,0
0,11531,-,141,,0,G,,0
0,11531,-,1411,,0,G,,0
0,11531,C,1,,775,G,,68048
0,11531,S,1,,11077,G,,364886
0,11531,P,1,,547,G,,55484
0,21,-,1,,109736,G,,7623294
0,21,-,111,,25268,G,,0
0,21,-,118,,14880,G,,0
0,21,-,119,,19726,G,,0
0,21,-,121,,13989,G,,0
0,21,-,122,,13972,G,,0
0,21,-,123,,13995,G,,0
0,21,-,125,,5860,G,,0
0,21,-,131,,1999,G,,0
0,21,-,133,,47,G,,0
0,21,-,141,,0,G,,0
0,21,-,1411,,0,G,,0
0,21,C,1,,9278,G,,1304738
0,21,S,1,,86549,G,,4243575
0,21,P,1,,13909,G,,2074981
0,211,-,1,,87701,G,,5664957
0,211,-,111,,22401,G,,0
0,211,-,118,,12488,G,,0
0,211,-,119,,15850,G,,0
0,211,-,121,,10719,G,,0
0,211,-,122,,10077,G,,0
0,211,-,123,,10218,G,,0
0,211,-,125,,4476,G,,0
0,211,-,131,,1471,G,,0
0,211,-,133,D,0,D,D,0
0,211,-,141,,0,G,,0
0,211,-,1411,,0,G,,0
0,211,C,1,,6509,G,,932094
0,211,S,1,,69244,G,,2987979
0,211,P,1,,11948,G,,1744884
0,2111,-,1,,87701,G,,5664957
0,2111,-,111,,22401,G,,0
0,2111,-,118,,12488,G,,0
0,2111,-,119,,15850,G,,0
0,2111,-,121,,10719,G,,0
0,2111,-,122,,10077,G,,0
0,2111,-,123,,10218,G,,0
0,2111,-,125,,4476,G,,0
0,2111,-,131,,1471,G,,0
0,2111,-,133,D,0,D,D,0
0,2111,-,141,,0,G,,0
0,2111,-,1411,,0,G,,0
0,2111,C,1,,6509,G,,932094
0,2111,S,1,,69244,G,,2987979
0,2111,P,1,,11948,G,,1744884
0,21111,-,1,,87701,G,,5664957
0,21111,-,111,,22401,G,,0
0,21111,-,118,,12488,G,,0
0,21111,-,119,,15850,G,,0
0,21111,-,121,,10719,G,,0
0,21111,-,122,,10077,G,,0
0,21111,-,123,,10218,G,,0
0,21111,-,125,,4476,G,,0
0,21111,-,131,,1471,G,,0
0,21111,-,133,D,0,D,D,0
0,21111,-,141,,0,G,,0
0,21111,-,1411,,0,G,,0
0,21111,C,1,,6509,G,,932094
0,21111,S,1,,69244,G,,2987979
0,21111,P,1,,11948,G,,1744884
0,212,-,1,,5794,G,,452681
0,212,-,111,,969,G,,0
0,212,-,118,,784,G,,0
0,212,-,119,,1259,G,,0
0,212,-,121,,853,G,,0
0,212,-,122,,744,G,,0
0,212,-,123,,706,G,,0
0,212,-,125,,302,G,,0
0,212,-,131,,176,G,,0
0,212,-,133,D,0,D,D,0
0,212,-,141,,0,G,,0
0,212,-,1411,,0,G,,0
0,212,C,1,,1148,G,,145191
0,212,S,1,,3750,G,,179264
0,212,P,1,,896,G,,128226
0,2121,-,1,,866,G,,53502
0,2121,-,111,,170,G,,0
0,2121,-,118,,150,G,,0
0,2121,-,119,,203,G,,0
0,2121,-,121,,114,G,,0
0,2121,-,122,,88,G,,0
0,2121,-,123,,92,G,,0
0,2121,-,125,,30,G,,0
0,2121,-,131,,19,G,,0
0,2121,-,133,,0,G,,0
0,2121,-,141,,0,G,,0
0,2121,-,1411,,0,G,,0
0,2121,C,1,,122,G,,21442
0,2121,S,1,,678,G,,18294
0,2121,P,1,,66,G,,13766
0,21211,-,1,,866,G,,53502
0,21211,-,111,,170,G,,0
0,21211,-,118,,150,G,,0
0,21211,-,119,,203,G,,0
0,21211,-,121,,114,G,,0
0,21211,-,122,,88,G,,0
0,21211,-,123,,92,G,,0
0,21211,-,125,,30,G,,0
0,21211,-,131,,19,G,,0
0,21211,-,133,,0,G,,0
0,21211,-,141,,0,G,,0
0,21211,-,1411,,0,G,,0
0,21211,C,1,,122,G,,21442
0,21211,S,1,,678,G,,18294
0,21211,P,1,,66,G,,13766
0,2122,-,1,,1117,G,,58061
0,2122,-,111,,267,G,,0
0,2122,-,118,,176,G,,0
0,2122,-,119,,259,G,,0
0,2122,-,121,,151,G,,0
0,2122,-,122,,114,G,,0
0,2122,-,123,,103,G,,0
0,2122,-,125,,30,G,,0
0,2122,-,131,,17,G,,0
0,2122,-,133,,0,G,,0
0,2122,-,141,,0,G,,0
0,2122,-,1411,,0,G,,0
0,2122,C,1,,142,H,,11539
0,2122,S,1,,886,G,,36080
0,2122,P,1,,89,G,,10442
0,2123,-,1,,3811,G,,341118
0,2123,-,111,,532,G,,0
0,2123,-,118,,458,G,,0
0,2123,-,119,,797,G,,0
0,2123,-,121,,588,G,,0
0,2123,-,122,,542,G,,0
0,2123,-,123,,511,G,,0
0,2123,-,125,,242,G,,0
0,2123,-,131,,140,G,,0
0,2123,-,133,D,0,D,D,0
0,2123,-,141,,0,G,,0
0,2123,-,1411,,0,G,,0
0,2123,C,1,,884,G,,112210
0,2123,S,1,,2186,G,,124890
0,2123,P,1,,741,G,,104018
0,213,-,1,,16241,G,,1505656
0,213,-,111,,1898,G,,0
0,213,-,118,,1608,G,,0
0,213,-,119,,2617,G,,0
0,213,-,121,,2417,G,,0
0,213,-,122,,3151,G,,0
0,213,-,123,,3071,G,,0
0,213,-,125,,1082,G,,0
0,213,-,131,,352,G,,0
0,213,-,133,,45,G,,0
0,213,-,141,,0,G,,0
0,213,-,1411,,0,G,,0
0,213,C,1,,1621,G,,227453
0,213,S,1,,13555,G,,1076332
0,213,P,1,,1065,G,,201871
0,2131,-,1,,16241,G,,1505656
0,2131,-,111,,1898,G,,0
0,2131,-,118,,1608,G,,0
0,2131,-,119,,2617,G,,0
0,2131,-,121,,2417,G,,0
0,2131,-,122,,3151,G,,0
0,2131,-,123,,3071,G,,0
0,2131,-,125,,1082,G,,0
0,2131,-,131,,352,G,,0
0,2131,-,133,,45,G,,0
0,2131,-,141,,0,G,,0
0,2131,-,1411,,0,G,,0
0,2131,C,1,,1621,G,,227453
0,2131,S,1,,13555,G,,1076332
0,2131,P,1,,1065,G,,201871
0,21311,-,1,,16241,G,,1505656
0,21311,-,111,,1898,G,,0
0,21311,-,118,,1608,G,,0
0,21311,-,119,,2617,G,,0
0,21311,-,121,,2417,G,,0
0,21311,-,122,,3151,G,,0
0,21311,-,123,,3071,G,,0
0,21311,-,125,,1082,G,,0
0,21311,-,131,,352,G,,0
0,21311,-,133,,45,G,,0
0,21311,-,141,,0,G,,0
0,21311,-,1411,,0,G,,0
0,21311,C,1,,1621,G,,227453
0,21311,S,1,,13555,G,,1076332
0,21311,P,1,,1065,G,,201871
0,22,-,1,,17430,G,,736626
0,22,-,111,,5137,G,,0
0,22,-,118,,2962,G,,0
0,22,-,119,,4042,G,,0
0,22,-,121,,2119,G,,0
0,22,-,122,,1393,G,,0
0,22,-,123,,1173,G,,0
0,22,-,125,,399,G,,0
0,22,-,131,,190,G,,0
0,22,-,133,,15,G,,0
0,22,-,141,,0,G,,0
0,22,-,1411,,0,G,,0
0,22,C,1,,2461,G,,225789
0,22,S,1,,13567,G,,306853
0,22,P,1,,1402,G,,203984
0,221,-,1,,17430,G,,736626
0,221,-,111,,5137,G,,0
0,221,-,118,,2962,G,,0
0,221,-,119,,4042,G,,0
0,221,-,121,,2119,G,,0
0,221,-,122,,1393,G,,0
0,221,-,123,,1173,G,,0
0,221,-,125,,399,G,,0
0,221,-,131,,190,G,,0
0,221,-,133,,15,G,,0
0,221,-,141,,0,G,,0
0,221,-,1411,,0,G,,0
0,221,C,1,,2461,G,,225789
0,221,S,1,,13567,G,,306853
0,221,P,1,,1402,G,,203984
0,23,-,1,,2387969,G,,122633298
0,23,-,111,,461323,G,,0
0,23,-,118,,332811,G,,0
0,23,-,119,,612625,G,,0
0,23,-,121,,391017,G,,0
0,23,-,122,,287142,G,,0
0,23,-,123,,209843,G,,0
0,23,-,125,,63945,G,,0
0,23,-,131,,27013,G,,0
0,23,-,133,,2176,G,,0
0,23,-,141,,74,G,,0
0,23,-,1411,,0,G,,0
0,23,C,1,,173187,G,,22130270
0,23,S,1,,2149521,G,,89437488
0,23,P,1,,65261,G,,11065540
0,236,-,1,,640583,G,,43057479
0,236,-,111,,108908,G,,0
0,236,-,118,,86188,G,,0
0,236,-,119,,167055,G,,0
0,236,-,121,,103179,G,,0
0,236,-,122,,73699,G,,0
0,236,-,123,,60949,G,,0
0,236,-,125,,25041,G,,0
0,236,-,131,,13340,G,,0
0,236,-,133,,2150,G,,0
0,236,-,141,,74,G,,0
0,236,-,1411,,0,G,,0
0,236,C,1,,58619,G,,9015986
0,236,S,1,,558076,G,,28950835
0,236,P,1,,23888,G,,5090658
0,2361,-,1,,554346,G,,37160300
0,2361,-,111,,90022,G,,0
0,2361,-,118,,73797,G,,0
0,2361,-,119,,145800,G,,0
0,2361,-,121,,91451,G,,0
0,2361,-,122,,65027,G,,0
0,2361,-,123,,53297,G,,0
0,2361,-,125,,21706,G,,0
0,2361,-,131,,11425,G,,0
0,2361,-,133,,1818,G,,0
0,2361,-,141,,3,G,,0
0,2361,-,1411,,0,G,,0
0,2361,C,1,,50306,G,,7720130
0,2361,S,1,,483337,G,,25028466
0,2361,P,1,,20703,G,,4411704
0,2362,-,1,,86237,G,,5897179
0,2362,-,111,,18886,G,,0
0,2362,-,118,,12391,G,,0
0,2362,-,119,,21255,G,,0
0,2362,-,121,,11728,G,,0
0,2362,-,122,,8672,G,,0
0,2362,-,123,,7652,G,,0
0,2362,-,125,,3335,G,,0
0,2362,-,131,,1915,G,,0
0,2362,-,133,,332,G,,0
0,2362,-,141,,71,G,,0
0,2362,-,1411,,0,G,,0
0,2362,C,1,,8313,G,,1295856
0,2362,S,1,,74739,G,,3922369
0,2362,P,1,,3185,G,,678954
0,237,-,1,,45891,G,,3874664
0,237,-,111,,8496,G,,0
0,237,-,118,,5331,G,,0
0,237,-,119,,8625,G,,0
0,237,-,121,,6528,G,,0
0,237,-,122,,6292,G,,0
0,237,-,123,,6418,G,,0
0,237,-,125,,2647,G,,0
0,237,-,131,,1536,G,,0
0,237,-,133,,18,G,,0
0,237,-,141,,0,G,,0
0,237,-,1411,,0,G,,0
0,237,C,1,,6660,G,,920530
0,237,S,1,,33672,G,,1768722
0,237,P,1,,5559,G,,1185412
0,2371,-,1,,8001,G,,454838
0,2371,-,111,,1764,G,,0
0,2371,-,118,,1156,G,,0
0,2371,-,119,,1835,G,,0
0,2371,-,121,,1128,G,,0
0,2371,-,122,,914,G,,0
0,2371,-,123,,800,G,,0
0,2371,-,125,,278,G,,0
0,2371,-,131,,118,G,,0
0,2371,-,133,,8,G,,0
0,2371,-,141,,0,G,,0
0,2371,-,1411,,0,G,,0
0,2371,C,1,,659,G,,90054
0,2371,S,1,,7064,G,,318595
0,2371,P,1,,278,G,,46189
0,2372,-,1,,13064,G,,1848360
0,2372,-,111,,1823,G,,0
0,2372,-,118,,1044,G,,0
0,2372,-,119,,1829,G,,0
0,2372,-,121,,1750,G,,0
0,2372,-,122,,1836,G,,0
0,2372,-,123,,2303,G,,0
0,2372,-,125,,1421,G,,0
0,2372,-,131,,1048,G,,0
0,2372,-,133,,10,G,,0
0,2372,-,141,,0,G,,0
0,2372,-,1411,,0,G,,0
0,2372,C,1,,3277,G,,496489
0,2372,S,1,,5461,G,,367683
0,2372,P,1,,4326,G,,984188
0,23721,-,1,,13064,G,,1848360
0,23721,-,111,,1823,G,,0
0,23721,-,118,,1044,G,,0
0,23721,-,119,,1829,G,,0
0,23721,-,121,,1750,G,,0
0,23721,-,122,,1836,G,,0
0,23721,-,123,,2303,G,,0
0,23721,-,125,,1421,G,,0
0,23721,-,131,,1048,G,,0
0,23721,-,133,,10,G,,0
0,23721,-,141,,0,G,,0
0,23721,-,1411,,0,G,,0
0,23721,C,1,,3277,G,,496489
0,23721,S,1,,5461,G,,367683
0,23721,P,1,,4326,G,,984188
0,2373,-,1,,6848,G,,365070
0,2373,-,111,,1662,G,,0
0,2373,-,118,,956,G,,0
0,2373,-,119,,1427,G,,0
0,2373,-,121,,876,G,,0
0,2373,-,122,,846,G,,0
0,2373,-,123,,791,G,,0
0,2373,-,125,,226,G,,0
0,2373,-,131,,64,G,,0
0,2373,-,133,,0,G,,0
0,2373,-,141,,0,G,,0
0,2373,-,1411,,0,G,,0
0,2373,C,1,,639,G,,81918
0,2373,S,1,,5967,G,,239099
0,2373,P,1,,242,G,,44053
0,23731,-,1,,6848,G,,365070
0,23731,-,111,,1662,G,,0
0,23731,-,118,,956,G,,0
0,23731,-,119,,1427,G,,0
0,23731,-,121,,876,G,,0
0,23731,-,122,,846,G,,0
0,23731,-,123,,791,G,,0
0,23731,-,125,,226,G,,0
0,23731,-,131,,64,G,,0
0,23731,-,133,,0,G,,0
0,23731,-,141,,0,G,,0
0,23731,-,1411,,0,G,,0
0,23731,C,1,,639,G,,81918
0,23731,S,1,,5967,G,,239099
0,23731,P,1,,242,G,,44053
0,2379,-,1,,17978,G,,1206396
0,2379,-,111,,3247,G,,0
0,2379,-,118,,2175,G,,0
0,2379,-,119,,3534,G,,0
0,2379,-,121,,2774,G,,0
0,2379,-,122,,2696,G,,0
0,2379,-,123,,2524,G,,0
0,2379,-,125,,722,G,,0
0,2379,-,131,,306,G,,0
0,2379,-,133,,0,G,,0
0,2379,-,141,,0,G,,0
0,2379,-,1411,,0,G,,0
0,2379,C,1,,2085,G,,252069
0,2379,S,1,,15180,G,,843345
0,2379,P,1,,713,G,,110982
0,23799,-,1,,17978,G,,1206396
0,23799,-,111,,3247,G,,0
0,23799,-,118,,2175,G,,0
0,23799,-,119,,3534,G,,0
0,23799,-,121,,2774,G,,0
0,23799,-,122,,2696,G,,0
0,23799,-,123,,2524,G,,0
0,23799,-,125,,722,G,,0
0,23799,-,131,,306,G,,0
0,23799,-,133,,0,G,,0
0,23799,-,141,,0,G,,0
0,23799,-,1411,,0,G,,0
0,23799,C,1,,2085,G,,252069
0,23799,S,1,,15180,G,,843345
0,23799,P,1,,713,G,,110982
0,238,-,1,,1701495,G,,75701155
0,238,-,111,,343919,G,,0
0,238,-,118,,241292,G,,0
0,238,-,119,,436945,G,,0
0,238,-,121,,281310,G,,0
0,238,-,122,,207151,G,,0
0,238,-,123,,142476,G,,0
0,238,-,125,,36257,G,,0
0,238,-,131,,12137,G,,0
0,238,-,133,,8,G,,0
0,238,-,141,,0,G,,0
0,238,-,1411,,0,G,,0
0,238,C,1,,107908,G,,12193754
0,238,S,1,,1557773,G,,58717931
0,238,P,1,,35814,G,,4789470
0,2381,-,1,,268302,G,,13044166
0,2381,-,111,,50964,G,,0
0,2381,-,118,,38383,G,,0
0,2381,-,119,,73520,G,,0
0,2381,-,121,,42017,G,,0
0,2381,-,122,,30009,G,,0
0,2381,-,123,,23352,G,,0
0,2381,-,125,,7310,G,,0
0,2381,-,131,,2745,G,,0
0,2381,-,133,D,0,D,D,0
0,2381,-,141,,0,G,,0
0,2381,-,1411,,0,G,,0
0,2381,C,1,,11655,G,,1621762
0,2381,S,1,,252550,G,,10754027
0,2381,P,1,,4097,G,,668377
0,2382,-,1,,280071,G,,13251508
0,2382,-,111,,63271,G,,0
0,2382,-,118,,37969,G,,0
0,2382,-,119,,60662,G,,0
0,2382,-,121,,42286,G,,0
0,2382,-,122,,37649,G,,0
0,2382,-,123,,30325,G,,0
0,2382,-,125,,6331,G,,0
0,2382,-,131,,1578,G,,0
0,2382,-,133,,0,G,,0
0,2382,-,141,,0,G,,0
0,2382,-,1411,,0,G,,0
0,2382,C,1,,22504,G,,2256711
0,2382,S,1,,250828,G,,10100905
0,2382,P,1,,6739,G,,893892
0,23821,-,1,,127337,G,,4981961
0,23821,-,111,,33629,G,,0
0,23821,-,118,,18742,G,,0
0,23821,-,119,,27863,G,,0
0,23821,-,121,,18900,G,,0
0,23821,-,122,,15219,G,,0
0,23821,-,123,,10370,G,,0
0,23821,-,125,,2062,G,,0
0,23821,-,131,,552,G,,0
0,23821,-,133,,0,G,,0
0,23821,-,141,,0,G,,0
0,23821,-,1411,,0,G,,0
0,23821,C,1,,9645,G,,834096
0,23821,S,1,,115226,G,,3864407
0,23821,P,1,,2466,G,,283458
0,23822,-,1,,135741,G,,7382733
0,23822,-,111,,26028,G,,0
0,23822,-,118,,16922,G,,0
0,23822,-,119,,28860,G,,0
0,23822,-,121,,20761,G,,0
0,23822,-,122,,20324,G,,0
0,23822,-,123,,18272,G,,0
0,23822,-,125,,3725,G,,0
0,23822,-,131,,849,G,,0
0,23822,-,133,,0,G,,0
0,23822,-,141,,0,G,,0
0,23822,-,1411,,0,G,,0
0,23822,C,1,,10843,G,,1185725
0,23822,S,1,,121435,G,,5692174
0,23822,P,1,,3463,G,,504834
0,23829,-,1,,16993,G,,886814
0,23829,-,111,,3614,G,,0
0,23829,-,118,,2305,G,,0
0,23829,-,119,,3939,G,,0
0,23829,-,121,,2625,G,,0
0,23829,-,122,,2106,G,,0
0,23829,-,123,,1683,G,,0
0,23829,-,125,,544,G,,0
0,23829,-,131,,177,G,,0
0,23829,-,133,,0,G,,0
0,23829,-,141,,0,G,,0
0,23829,-,1411,,0,G,,0
0,23829,C,1,,2016,G,,236890
0,23829,S,1,,14167,G,,544324
0,23829,P,1,,810,G,,105600
0,2383,-,1,,631935,G,,24189801
0,2383,-,111,,115934,G,,0
0,2383,-,118,,92172,G,,0
0,2383,-,119,,181365,G,,0
0,2383,-,121,,114498,G,,0
0,2383,-,122,,74583,G,,0
0,2383,-,123,,41076,G,,0
0,2383,-,125,,9356,G,,0
0,2383,-,131,,2950,G,,0
0,2383,-,133,D,0,D,D,0
0,2383,-,141,,0,G,,0
0,2383,-,1411,,0,G,,0
0,2383,C,1,,27286,G,,2961102
0,2383,S,1,,596276,G,,20183979
0,2383,P,1,,8373,G,,1044720
0,2389,-,1,,521187,G,,25215680
0,2389,-,111,,113750,G,,0
0,2389,-,118,,72768,G,,0
0,2389,-,119,,121398,G,,0
0,2389,-,121,,82509,G,,0
0,2389,-,122,,64910,G,,0
0,2389,-,123,,47723,G,,0
0,2389,-,125,,13260,G,,0
0,2389,-,131,,4864,G,,0
0,2389,-,133,,5,G,,0
0,2389,-,141,,0,G,,0
0,2389,-,1411,,0,G,,0
0,2389,C,1,,46463,G,,5354179
0,2389,S,1,,458119,G,,17679020
0,2389,P,1,,16605,G,,2182481
0,31-33,-,1,,329785,G,,15472440
0,31-33,-,111,,82161,G,,0
0,31-33,-,118,,53633,G,,0
0,31-33,-,119,,75504,G,,0
0,31-33,-,121,,44771,G,,0
0,31-33,-,122,,34752,G,,0
0,31-33,-,123,,26701,G,,0
0,31-33,-,125,,8359,G,,0
0,31-33,-,131,,3818,G,,0
0,31-33,-,133,,86,G,,0
0,31-33,-,141,,0,G,,0
0,31-33,-,1411,,0,G,,0
0,31-33,C,1,,39024,G,,4085763
0,31-33,S,1,,270008,G,,9151927
0,31-33,P,1,,20753,G,,2234750
0,311,-,1,,38505,G,,1365836
0,311,-,111,,11087,G,,0
0,311,-,118,,7169,G,,0
0,311,-,119,,9846,G,,0
0,311,-,121,,4089,G,,0
0,311,-,122,,3092,G,,0
0,311,-,123,,2244,G,,0
0,311,-,125,,682,G,,0
0,311,-,131,,296,G,,0
0,311,-,133,,0,G,,0
0,311,-,141,,0,G,,0
0,311,-,1411,,0,G,,0
0,311,C,1,,2636,G,,229602
0,311,S,1,,33652,G,,955562
0,311,P,1,,2217,G,,180672
0,3111,-,1,,1395,G,,76169
0,3111,-,111,,431,G,,0
0,3111,-,118,,221,G,,0
0,3111,-,119,,268,G,,0
0,3111,-,121,,165,G,,0
0,3111,-,122,,139,G,,0
0,3111,-,123,,88,G,,0
0,3111,-,125,,49,G,,0
0,3111,-,131,,34,G,,0
0,3111,-,133,,0,G,,0
0,3111,-,141,,0,G,,0
0,3111,-,1411,,0,G,,0
0,3111,C,1,,162,G,,17831
0,3111,S,1,,1108,G,,40096
0,3111,P,1,,125,G,,18242
0,31111,-,1,,1395,G,,76169
0,31111,-,111,,431,G,,0
